Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,Inflation,Dhading_Temperature,Dhading_Air_Pressure,Dhading_Wind_Speed,Dhading_Precipitation,Dhading_Rainfall_MM,Kathmandu_Temperature,Kathmandu_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kavre_Temperature,Kavre_Air_Pressure,Kavre_Wind_Speed,Kavre_Precipitation,Kavre_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Season_Winter,Season_Spring,Season_Monsoon,Season_Autumn,is_festival,Fiscal_Year,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Average_Price_roll7,Average_Price_roll30,Supply_Volume_lag1,Supply_Volume_lag3,Supply_Volume_lag7,Supply_Volume_roll7,Supply_Volume_roll30,Dhading_Rainfall_MM_lag1,Dhading_Rainfall_MM_lag3,Dhading_Rainfall_MM_lag7,Dhading_Rainfall_MM_lag14,Dhading_Rainfall_MM_roll7,Dhading_Rainfall_MM_roll14,Dhading_Rainfall_MM_roll30,Kathmandu_Rainfall_MM_lag1,Kathmandu_Rainfall_MM_lag3,Kathmandu_Rainfall_MM_lag7,Kathmandu_Rainfall_MM_lag14,Kathmandu_Rainfall_MM_roll7,Kathmandu_Rainfall_MM_roll14,Kathmandu_Rainfall_MM_roll30,Kavre_Rainfall_MM_lag1,Kavre_Rainfall_MM_lag3,Kavre_Rainfall_MM_lag7,Kavre_Rainfall_MM_lag14,Kavre_Rainfall_MM_roll7,Kavre_Rainfall_MM_roll14,Kavre_Rainfall_MM_roll30,Sarlahi_Rainfall_MM_lag1,Sarlahi_Rainfall_MM_lag3,Sarlahi_Rainfall_MM_lag7,Sarlahi_Rainfall_MM_lag14,Sarlahi_Rainfall_MM_roll7,Sarlahi_Rainfall_MM_roll14,Sarlahi_Rainfall_MM_roll30
2022-01-30,65.83500000000001,116275.0,120.37,122.0,6.03,6.5,845.6,10.5,0.0,0.0,8.75,865.25,8.7,1.0,1.0,6.35,842.15,9.2,0.2,0.2,12.75,999.95,8.2,0.0,0.0,30,1,6,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0,FY_2021_22,55.835,56.67,55.835,57.382857142857155,74.29683333333334,106550.0,101050.0,77425.0,95085.71428571429,102761.6,0.0,0.1,0.5,0.0,1.8285714285714287,1.0214285714285716,0.7166666666666667,0.0,0.6,0.8,0.0,0.8714285714285716,0.7571428571428571,0.7566666666666667,0.0,0.6,0.9,0.0,0.2285714285714286,0.5142857142857142,0.6866666666666668,0.0,0.0,0.1,0.0,0.34285714285714286,0.21428571428571427,0.33999999999999997
2022-01-31,65.0,106425.0,120.37,122.0,6.03,8.4,847.8,10.0,0.0,0.0,10.1,867.45,7.9,0.6,0.6,8.45,843.75,8.7,0.0,0.0,14.05,1000.0,9.8,0.0,0.0,31,1,0,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0,FY_2021_22,65.83500000000001,55.835,55.835,58.69214285714286,73.5745,116275.0,116825.0,65375.0,100950.0,103087.43333333333,0.0,0.0,0.0,0.0,1.8285714285714287,1.0214285714285716,0.7166666666666667,1.0,0.0,0.1,0.0,0.9428571428571428,0.7999999999999999,0.7766666666666667,0.2,0.0,0.0,0.0,0.2285714285714286,0.5142857142857142,0.6866666666666668,0.0,0.0,0.0,0.0,0.34285714285714286,0.21428571428571427,0.33999999999999997
2022-02-01,66.67,92550.0,119.68,125.0,6.23,6.55,845.35,7.9,0.0,0.0,7.85,864.75,9.2,1.4,1.4,6.2,840.95,9.2,0.9,0.9,13.35,997.15,15.9,0.1,0.1,1,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,65.0,55.835,56.67,60.12071428571429,72.19683333333334,106425.0,106550.0,92050.0,101021.42857142857,101420.6,0.0,0.0,1.3,0.0,1.6428571428571428,1.0214285714285716,0.7166666666666667,0.6,0.0,2.6,0.0,0.7714285714285715,0.9,0.8166666666666667,0.0,0.0,0.3,0.9,0.31428571428571433,0.5142857142857142,0.7166666666666667,0.0,0.0,2.3,0.0,0.028571428571428574,0.22142857142857145,0.3433333333333333
2022-02-02,56.67,93000.0,119.97,125.0,6.23,5.5,845.95,10.2,0.0,0.0,7.8,865.85,8.5,0.4,0.4,6.3,843.05,7.9,0.0,0.0,14.15,1000.25,15.7,0.0,0.0,2,2,2,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,66.67,65.83500000000001,55.0,60.35928571428572,70.2525,92550.0,116275.0,67475.0,104667.85714285714,100114.76666666666,0.0,0.0,11.4,0.0,0.014285714285714287,1.0214285714285716,0.7166666666666667,1.4,1.0,1.8,0.0,0.5714285714285714,0.9285714285714286,0.8300000000000001,0.9,0.2,0.5,0.0,0.24285714285714285,0.5142857142857142,0.7166666666666667,0.1,0.0,0.1,0.0,0.014285714285714287,0.22142857142857145,0.3433333333333333
2022-02-03,56.67,121075.0,120.05,125.0,6.23,6.85,848.85,6.8,1.7,1.7,9.45,868.75,9.2,2.9,2.9,7.5,845.2,8.4,3.6,3.6,15.45,1000.75,19.5,2.7,2.7,3,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,56.67,65.0,56.67,60.35928571428572,68.97483333333334,93000.0,106425.0,101050.0,107528.57142857143,100061.43333333333,0.0,0.0,0.1,0.3,0.24285714285714285,1.1214285714285714,0.7733333333333333,0.4,0.6,0.6,1.3,0.9,1.042857142857143,0.9266666666666666,0.0,0.0,0.6,0.7,0.6714285714285715,0.7214285714285714,0.8366666666666667,0.0,0.0,0.0,0.4,0.4,0.38571428571428573,0.43333333333333335
2022-02-04,65.0,121046.0,120.08,125.0,6.23,5.75,845.7,14.4,42.7,42.7,8.85,865.35,14.4,32.4,32.4,5.7,842.3,6.8,17.5,17.5,15.1,997.9,25.1,17.5,17.5,4,2,4,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,56.67,66.67,55.835,61.66857142857144,67.91916666666667,121075.0,92550.0,116825.0,108131.57142857143,100147.13333333333,1.7,0.0,0.0,0.7,6.342857142857143,4.121428571428572,2.1966666666666668,2.9,1.4,0.0,1.5,5.528571428571428,3.25,2.006666666666667,3.6,0.9,0.0,2.5,3.1714285714285713,1.792857142857143,1.4200000000000002,2.7,0.1,0.0,0.0,2.9,1.6357142857142857,1.0166666666666666
2022-02-05,76.67,101275.0,119.82,125.0,6.23,5.75,846.1,8.6,10.7,10.7,6.65,865.85,6.9,13.3,13.3,5.05,841.75,8.3,12.9,12.9,14.25,1000.1,10.2,9.3,9.3,5,2,5,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,65.0,56.67,55.835,64.645,67.58583333333334,121046.0,93000.0,106550.0,107378.0,99011.3,42.7,0.0,0.0,0.0,7.871428571428573,4.885714285714286,2.49,32.4,0.4,0.0,0.9,7.428571428571429,4.135714285714286,2.3833333333333333,17.5,0.0,0.0,0.6,5.014285714285714,2.6714285714285713,1.7766666666666666,17.5,0.0,0.0,0.1,4.228571428571429,2.2928571428571423,1.2666666666666666
2022-02-06,76.67,73000.0,119.82,125.0,6.23,5.4,848.4,11.1,0.0,0.0,7.1,868.35,8.1,0.0,0.0,5.5,844.5,8.8,0.0,0.0,13.1,1003.3,10.5,0.0,0.0,6,2,6,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,56.67,65.83500000000001,66.19285714285714,66.91916666666667,101275.0,121075.0,116275.0,101195.85714285714,98732.13333333333,10.7,1.7,0.0,0.5,7.871428571428573,4.8500000000000005,2.49,13.3,2.9,1.0,0.8,7.285714285714286,4.078571428571428,2.3733333333333335,12.9,3.6,0.2,0.9,4.985714285714286,2.607142857142857,1.7666666666666666,9.3,2.7,0.0,0.1,4.228571428571429,2.2857142857142856,1.2633333333333332
2022-02-07,75.0,77875.0,119.82,125.0,6.23,5.85,848.8,12.3,0.0,0.0,8.2,868.65,10.0,0.0,0.0,7.45,845.6,7.7,0.0,0.0,14.85,1003.2,11.3,0.0,0.0,7,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,65.0,65.0,67.62142857142858,66.19683333333334,73000.0,121046.0,106425.0,97117.28571428571,97336.3,0.0,42.7,0.0,0.0,7.871428571428573,4.8500000000000005,2.4533333333333336,0.0,32.4,0.6,0.1,7.199999999999998,4.071428571428571,2.3,0.0,17.5,0.0,0.0,4.985714285714286,2.607142857142857,1.7,0.0,17.5,0.0,0.0,4.228571428571429,2.2857142857142856,1.2633333333333332
2022-02-08,75.83500000000001,105275.0,119.82,125.0,6.23,7.15,848.5,8.9,0.0,0.0,10.45,869.0,10.3,0.1,0.1,7.85,845.0,8.2,0.0,0.0,14.25,1002.2,13.1,0.0,0.0,8,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,75.0,76.67,66.67,68.93071428571429,66.16900000000001,77875.0,101275.0,92550.0,98935.14285714286,97902.13333333333,0.0,10.7,0.0,1.3,7.871428571428573,4.757142857142858,2.4533333333333336,0.0,13.3,1.4,2.6,7.014285714285713,3.892857142857143,2.3033333333333332,0.0,12.9,0.9,0.3,4.857142857142857,2.585714285714286,1.6966666666666665,0.0,9.3,0.1,2.3,4.214285714285714,2.1214285714285714,1.2633333333333332
2022-02-09,76.67,147600.0,119.9,125.0,6.23,7.3,849.8,8.7,0.1,0.1,8.6,869.65,9.3,0.7,0.7,7.25,846.3,10.9,0.5,0.5,15.45,1002.9,12.8,0.0,0.0,9,2,2,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,75.83500000000001,76.67,56.67,71.78785714285713,66.22466666666666,105275.0,73000.0,93000.0,106735.14285714286,96998.8,0.0,0.0,0.0,11.4,7.885714285714286,3.9499999999999997,2.4433333333333334,0.1,0.0,0.4,1.8,7.057142857142857,3.814285714285714,2.3033333333333332,0.0,0.0,0.0,0.5,4.928571428571429,2.585714285714286,1.6033333333333333,0.0,0.0,0.0,0.1,4.214285714285714,2.1142857142857143,1.2633333333333332
2022-02-10,86.67,147025.0,120.0,125.0,6.23,7.65,849.5,9.1,0.2,0.2,9.85,869.7,10.2,3.0,3.0,8.8,846.15,7.4,0.8,0.8,16.15,1001.65,14.4,0.0,0.0,10,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,75.0,56.67,76.07357142857143,66.558,147600.0,77875.0,121075.0,110442.28571428571,97716.3,0.1,0.0,1.7,0.1,7.671428571428572,3.957142857142857,2.45,0.7,0.0,2.9,0.6,7.071428571428571,3.9857142857142853,2.4033333333333333,0.5,0.0,3.6,0.6,4.5285714285714285,2.6000000000000005,1.6066666666666667,0.0,0.0,2.7,0.0,3.8285714285714287,2.1142857142857143,1.26
2022-02-11,76.67,148250.0,120.21,125.0,6.23,7.0,847.6,10.1,0.3,0.3,9.65,868.2,7.1,4.1,4.1,7.3,844.25,8.2,2.7,2.7,15.05,1001.6,15.8,0.0,0.0,11,2,4,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,86.67,75.83500000000001,65.0,77.74071428571428,66.558,147025.0,105275.0,121046.0,114328.57142857143,98151.63333333333,0.2,0.0,42.7,0.0,1.614285714285714,3.978571428571428,2.3333333333333335,3.0,0.1,32.4,0.0,3.0285714285714285,4.2785714285714285,2.326666666666666,0.8,0.0,17.5,0.0,2.414285714285714,2.792857142857143,1.6466666666666667,0.0,0.0,17.5,0.0,1.3285714285714287,2.1142857142857143,1.1166666666666667
2022-02-12,76.67,109125.0,120.92,125.0,6.23,6.6,848.15,8.1,0.0,0.0,8.4,867.45,7.1,0.0,0.0,7.8,844.35,8.9,0.0,0.0,15.65,1002.05,9.8,0.0,0.0,12,2,5,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,76.67,76.67,77.74071428571429,66.558,148250.0,147600.0,101275.0,115450.0,99050.8,0.3,0.1,10.7,0.0,0.08571428571428572,3.978571428571428,2.3333333333333335,4.1,0.7,13.3,0.0,1.1285714285714286,4.2785714285714285,2.326666666666666,2.7,0.5,12.9,0.0,0.5714285714285714,2.792857142857143,1.5433333333333332,0.0,0.0,9.3,0.0,0.0,2.1142857142857143,1.0866666666666667
2022-02-13,76.67,135625.0,120.92,125.0,6.23,7.4,848.35,11.3,0.0,0.0,9.4,868.4,9.9,0.0,0.0,8.7,845.4,8.4,0.0,0.0,15.2,1001.9,9.4,0.0,0.0,13,2,6,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,86.67,76.67,77.74071428571429,66.558,109125.0,147025.0,73000.0,124396.42857142857,100375.8,0.0,0.2,0.0,0.0,0.08571428571428572,3.978571428571428,2.3333333333333335,0.0,3.0,0.0,1.0,1.1285714285714286,4.207142857142857,2.326666666666666,0.0,0.8,0.0,0.2,0.5714285714285714,2.7785714285714285,1.5433333333333332,0.0,0.0,0.0,0.0,0.0,2.1142857142857143,1.0866666666666667
2022-02-14,65.0,103075.0,120.92,125.0,6.23,7.7,848.4,10.7,0.0,0.0,10.7,868.6,8.3,0.0,0.0,9.3,845.6,8.7,0.0,0.0,15.65,1001.25,8.6,0.0,0.0,14,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,76.67,75.0,76.31214285714286,66.169,135625.0,148250.0,77875.0,127996.42857142857,101529.13333333333,0.0,0.3,0.0,0.0,0.08571428571428572,3.978571428571428,2.3333333333333335,0.0,4.1,0.0,0.6,1.1285714285714286,4.164285714285715,2.316666666666666,0.0,2.7,0.0,0.0,0.5714285714285714,2.7785714285714285,1.5366666666666666,0.0,0.0,0.0,0.0,0.0,2.1142857142857143,1.0866666666666667
2022-02-15,76.67,121330.0,121.28,125.0,6.23,8.55,848.75,10.1,0.0,0.0,11.0,869.05,8.6,0.2,0.2,8.7,845.5,7.6,0.7,0.7,16.3,999.85,9.5,0.0,0.0,15,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,65.0,76.67,75.83500000000001,76.43142857142857,66.16900000000001,103075.0,109125.0,105275.0,130290.0,102721.8,0.0,0.0,0.0,0.0,0.08571428571428572,3.978571428571428,2.3333333333333335,0.0,0.0,0.1,1.4,1.1428571428571428,4.078571428571428,2.323333333333333,0.0,0.0,0.0,0.9,0.6714285714285715,2.7642857142857147,1.56,0.0,0.0,0.0,0.1,0.0,2.107142857142857,1.0866666666666667
2022-02-16,76.67,173071.0,120.84,125.0,6.23,8.7,847.25,10.7,0.0,0.0,11.75,867.2,10.0,1.5,1.5,9.3,843.65,7.4,0.7,0.7,17.1,997.45,14.8,0.0,0.0,16,2,2,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,76.67,76.67,76.43142857142857,66.50233333333334,121330.0,135625.0,147600.0,133928.7142857143,106165.73333333334,0.0,0.0,0.1,0.0,0.07142857142857142,3.978571428571428,2.3333333333333335,0.2,0.0,0.7,0.4,1.257142857142857,4.157142857142857,2.373333333333333,0.7,0.0,0.5,0.0,0.7000000000000001,2.814285714285714,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,2.107142857142857,1.0866666666666667
2022-02-17,76.67,157550.0,120.42,125.0,6.23,8.3,846.15,10.9,0.0,0.0,11.45,866.25,10.4,0.0,0.0,9.25,842.75,9.2,0.8,0.8,16.4,997.9,16.6,0.0,0.0,17,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,65.0,86.67,75.00285714285714,66.83566666666667,173071.0,103075.0,147025.0,135432.2857142857,107359.06666666667,0.0,0.0,0.2,1.7,0.04285714285714285,3.857142857142857,2.3333333333333335,1.5,0.0,3.0,2.9,0.8285714285714285,3.9499999999999997,2.373333333333333,0.7,0.0,0.8,3.6,0.7000000000000001,2.6142857142857143,1.5800000000000003,0.0,0.0,0.0,2.7,0.0,1.9142857142857141,1.0866666666666667
2022-02-18,76.67,132275.0,120.48,125.0,6.23,8.6,847.0,10.8,0.0,0.0,12.0,867.85,8.7,0.5,0.5,9.7,844.5,7.3,0.5,0.5,16.55,999.7,13.0,0.0,0.0,18,2,4,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,76.67,76.67,75.00285714285714,67.19683333333334,157550.0,121330.0,148250.0,133150.14285714287,108448.23333333334,0.0,0.0,0.3,42.7,0.0,0.807142857142857,2.3333333333333335,0.0,0.2,4.1,32.4,0.31428571428571433,1.6714285714285713,2.3899999999999997,0.8,0.7,2.7,17.5,0.38571428571428573,1.4000000000000001,1.596666666666667,0.0,0.0,0.0,17.5,0.0,0.664285714285714,1.0866666666666667
2022-02-19,76.67,150775.0,119.76,128.0,6.23,8.7,847.15,10.9,0.1,0.1,10.15,867.55,9.8,0.0,0.0,9.85,844.0,10.1,0.1,0.1,15.95,998.9,20.9,0.0,0.0,19,2,5,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,76.67,76.67,75.00285714285714,67.53016666666667,132275.0,173071.0,109125.0,139100.14285714287,110355.73333333334,0.0,0.0,0.0,10.7,0.014285714285714287,0.049999999999999996,2.326666666666667,0.5,1.5,0.0,13.3,0.31428571428571433,0.7214285714285714,2.3466666666666662,0.5,0.7,0.0,12.9,0.39999999999999997,0.4857142857142857,1.5766666666666669,0.0,0.0,0.0,9.3,0.0,0.0,1.0733333333333335
2022-02-20,76.67,119250.0,119.76,128.0,6.23,7.55,842.75,8.3,8.7,8.7,9.35,862.75,8.0,0.0,0.0,7.7,839.65,9.5,0.8,0.8,15.6,994.9,13.6,0.4,0.4,20,2,6,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,76.67,76.67,75.00285714285714,68.22466666666666,150775.0,157550.0,135625.0,136760.85714285713,111704.06666666667,0.1,0.0,0.0,0.0,1.257142857142857,0.6714285714285714,2.5933333333333333,0.0,0.0,0.0,0.0,0.31428571428571433,0.7214285714285714,2.2966666666666664,0.1,0.8,0.0,0.0,0.5142857142857143,0.5428571428571428,1.52,0.0,0.0,0.0,0.0,0.05714285714285715,0.02857142857142832,1.0866666666666667
2022-02-21,75.0,123155.0,119.76,128.0,6.23,6.85,843.2,7.9,0.0,0.0,9.05,863.3,7.5,0.9,0.9,6.25,840.05,8.7,1.0,1.0,15.75,996.3,11.9,0.0,0.0,21,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,76.67,76.67,65.0,76.43142857142857,68.83566666666667,119250.0,132275.0,103075.0,139629.42857142858,113421.73333333334,8.7,0.0,0.0,0.0,1.257142857142857,0.6714285714285714,2.5933333333333333,0.0,0.5,0.0,0.0,0.4428571428571429,0.7857142857142857,2.2966666666666664,0.8,0.5,0.0,0.0,0.6571428571428571,0.6142857142857142,1.5333333333333334,0.4,0.0,0.0,0.0,0.05714285714285715,0.02857142857142832,1.0833333333333333
2022-02-22,75.0,136275.0,119.52,128.0,6.23,7.45,849.1,10.5,0.0,0.0,9.15,868.95,7.9,0.5,0.5,7.55,845.95,7.0,0.2,0.2,17.1,1002.2,14.2,0.0,0.0,22,2,1,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,75.0,76.67,76.67,76.19285714285715,69.4745,123155.0,150775.0,121330.0,141764.42857142858,115383.4,0.0,0.1,0.0,0.0,1.257142857142857,0.6714285714285714,2.5766666666666667,0.9,0.0,0.2,0.1,0.4857142857142857,0.8142857142857143,2.2866666666666666,1.0,0.1,0.7,0.0,0.5857142857142856,0.6285714285714287,1.5100000000000002,0.0,0.0,0.0,0.0,0.05714285714285715,0.02857142857142832,1.0799999999999998
2022-02-23,65.0,120400.0,120.11,128.0,6.23,9.45,853.2,6.2,0.0,0.0,10.35,873.0,10.3,0.0,0.0,9.7,849.75,7.9,0.3,0.3,17.65,1004.65,9.6,0.0,0.0,23,2,2,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,75.0,76.67,76.67,74.5257142857143,69.78,136275.0,119250.0,173071.0,134240.0,117217.56666666667,0.0,8.7,0.0,0.1,1.257142857142857,0.6642857142857143,2.5766666666666667,0.5,0.0,1.5,0.7,0.2714285714285714,0.7642857142857142,2.283333333333333,0.2,0.8,0.7,0.5,0.5285714285714286,0.6142857142857142,1.52,0.0,0.4,0.0,0.0,0.05714285714285715,0.02857142857142832,1.0799999999999998
2022-02-24,65.0,105050.0,119.6,128.0,6.23,10.15,852.85,11.5,1.0,1.0,13.75,873.5,7.2,0.6,0.6,11.5,850.25,8.3,0.6,0.6,19.7,1003.25,17.4,0.0,0.0,24,2,3,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,65.0,75.0,76.67,72.85857142857142,70.05766666666666,120400.0,123155.0,157550.0,126740.0,117650.9,0.0,0.0,0.0,0.2,1.4,0.7214285714285713,2.566666666666667,0.0,0.9,0.0,3.0,0.35714285714285715,0.5928571428571427,2.2166666666666663,0.3,1.0,0.8,0.8,0.5,0.6,1.5300000000000002,0.0,0.0,0.0,0.0,0.05714285714285715,0.02857142857142832,1.0033333333333334
2022-02-25,65.0,167200.0,121.35,128.0,6.23,9.9,852.55,8.2,3.4,3.4,11.85,873.4,7.0,6.5,6.5,9.85,849.95,8.4,0.6,0.6,19.2,1004.5,17.2,4.2,4.2,25,2,4,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,65.0,75.0,76.67,71.19142857142857,70.391,105050.0,136275.0,132275.0,131729.2857142857,120975.06666666667,1.0,0.0,0.0,0.3,1.8857142857142857,0.9428571428571428,2.3,0.6,0.5,0.5,4.1,1.2142857142857142,0.7642857142857142,2.373333333333333,0.6,0.2,0.5,2.7,0.5142857142857143,0.45,1.5333333333333337,0.0,0.0,0.0,0.0,0.6571428571428573,0.32857142857142835,1.1400000000000001
2022-02-26,65.0,134100.0,120.77,128.0,6.23,9.7,853.85,9.3,0.0,0.0,11.7,874.0,8.0,0.2,0.2,9.9,850.85,9.7,0.3,0.3,19.15,1005.55,12.0,0.2,0.2,26,2,5,1,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,65.0,65.0,76.67,69.52428571428571,70.66866666666667,167200.0,120400.0,150775.0,129347.14285714286,122076.73333333334,3.4,0.0,0.1,0.0,1.8714285714285714,0.9428571428571428,2.296666666666667,6.5,0.0,0.0,0.0,1.2428571428571427,0.7785714285714286,2.36,0.6,0.3,0.1,0.0,0.5428571428571429,0.4714285714285714,1.5233333333333334,4.2,0.0,0.0,0.0,0.6857142857142858,0.34285714285714264,1.1466666666666667
2022-02-28,55.0,153975.0,120.77,128.0,6.23,10.85,851.1,8.7,0.0,0.0,13.5,871.7,11.3,0.0,0.0,11.45,848.35,6.4,0.0,0.0,19.2,1001.8,17.7,0.0,0.0,28,2,0,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,FY_2021_22,65.0,65.0,76.67,66.42857142857143,70.64083333333333,134100.0,105050.0,119250.0,134307.85714285713,123315.06666666667,0.0,1.0,8.7,0.0,0.6285714285714287,0.9428571428571428,2.296666666666667,0.2,0.6,0.0,0.0,1.2428571428571427,0.7785714285714286,2.36,0.3,0.6,0.8,0.0,0.42857142857142855,0.4714285714285714,1.5233333333333334,0.2,0.0,0.4,0.0,0.6285714285714287,0.34285714285714264,1.1466666666666667
2022-03-01,66.67,139850.0,120.85,128.0,7.14,12.4,853.65,9.4,0.0,0.0,13.6,873.0,7.7,0.0,0.0,11.1,849.65,7.4,0.0,0.0,18.3,1003.65,12.3,0.0,0.0,1,3,1,0,1.0,6.123233995736766e-17,0,1,0,0,1,FY_2021_22,55.0,65.0,75.0,65.23857142857143,71.002,153975.0,167200.0,123155.0,136692.85714285713,124425.06666666667,0.0,3.4,0.0,0.0,0.6285714285714287,0.9428571428571428,2.296666666666667,0.0,6.5,0.9,0.0,1.1142857142857143,0.7785714285714286,2.36,0.0,0.6,1.0,0.0,0.2857142857142857,0.4714285714285714,1.5233333333333334,0.0,4.2,0.0,0.0,0.6285714285714287,0.34285714285714264,1.1466666666666667
2022-03-02,66.67,172615.0,120.85,128.0,7.14,11.0,852.6,9.8,0.5,0.5,13.6,873.1,10.2,3.1,3.1,11.7,849.75,9.2,0.2,0.2,18.75,1003.3,11.3,0.0,0.0,2,3,2,0,1.0,6.123233995736766e-17,0,1,0,0,1,FY_2021_22,66.67,65.0,75.0,64.04857142857144,71.02983333333333,139850.0,134100.0,136275.0,141884.2857142857,126303.06666666667,0.0,0.0,0.0,0.0,0.7000000000000001,0.9785714285714285,2.3133333333333335,0.0,0.2,0.5,0.2,1.4857142857142858,0.9857142857142858,2.4299999999999997,0.0,0.3,0.2,0.7,0.2857142857142857,0.43571428571428567,1.5233333333333334,0.0,0.2,0.0,0.0,0.6285714285714287,0.34285714285714264,1.1466666666666667
2022-03-03,56.67,141200.0,121.43,133.0,7.14,13.55,852.65,13.0,0.2,0.2,15.05,872.5,8.2,0.4,0.4,12.75,849.35,10.7,1.2,1.2,19.7,1002.0,14.0,0.0,0.0,3,3,3,0,1.0,6.123233995736766e-17,0,1,0,0,1,FY_2021_22,66.67,55.0,65.0,62.85857142857143,70.75216666666667,172615.0,153975.0,120400.0,144855.7142857143,127462.23333333334,0.5,0.0,0.0,0.0,0.7285714285714285,0.9928571428571428,2.3200000000000003,3.1,0.0,0.0,1.5,1.542857142857143,0.9071428571428573,2.423333333333333,0.2,0.0,0.3,0.7,0.41428571428571426,0.4714285714285715,1.5633333333333332,0.0,0.0,0.0,0.0,0.6285714285714287,0.34285714285714264,1.1466666666666667
2022-03-04,56.67,121700.0,121.76,133.0,7.14,12.25,851.35,10.8,0.0,0.0,13.8,871.8,11.4,0.0,0.0,13.5,848.55,10.3,0.0,0.0,20.75,999.6,25.4,0.0,0.0,4,3,4,0,1.0,6.123233995736766e-17,0,1,0,0,1,FY_2021_22,56.67,66.67,65.0,61.66857142857143,70.41883333333332,141200.0,139850.0,105050.0,147234.2857142857,128433.9,0.2,0.0,1.0,0.0,0.5857142857142856,0.9928571428571428,2.3200000000000003,0.4,0.0,0.6,0.0,1.4571428571428573,0.9071428571428573,2.3766666666666665,1.2,0.0,0.6,0.8,0.32857142857142857,0.41428571428571426,1.5333333333333334,0.0,0.0,0.0,0.0,0.6285714285714287,0.34285714285714264,1.1433333333333333
2022-03-06,65.0,137750.0,122.16,133.0,7.14,14.75,852.1,10.7,0.0,0.0,15.55,871.85,9.0,0.0,0.0,14.25,848.95,7.2,0.0,0.0,20.45,1001.0,10.1,0.0,0.0,6,3,6,0,1.0,6.123233995736766e-17,0,1,0,0,1,FY_2021_22,56.67,66.67,65.0,61.66857142857143,70.69650000000001,121700.0,172615.0,167200.0,143027.14285714287,129925.56666666667,0.0,0.5,3.4,0.0,0.09999999999999999,0.9928571428571428,2.3200000000000003,0.0,3.1,6.5,0.5,0.5285714285714286,0.8714285714285716,2.363333333333333,0.0,0.2,0.6,0.5,0.24285714285714283,0.37857142857142856,1.5333333333333334,0.0,0.0,4.2,0.0,0.028571428571428574,0.34285714285714264,1.1433333333333333
